OrgID,OrgName,ActivityType,ActivityMedia,StartDate,StartTime,LocationID,HydrologicCondition,HydrologicEvent,lat,lon,CollectionEquipment,Result Name,ResultType,ResultValue,ResultUnit
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/10/2017,11:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Carbon,Suspended,0.08,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/10/2017,11:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Chloride,Dissolved,163,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/6/2017,9:55:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,9.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/6/2017,9:55:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,92,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/6/2017,9:55:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Carbon,Suspended,0.26,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/6/2017,9:55:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Chloride,Dissolved,65.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,12:40:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,8.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,12:40:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,37.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,12:40:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,11.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/19/2017,15:55:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,7.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/19/2017,15:55:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,7.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/19/2017,15:55:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,141,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,11:25:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,8.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,11:25:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,11.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,11:25:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,12.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/2/2017,12:00:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,11.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/2/2017,12:00:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,107,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/2/2017,12:00:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Carbon,Suspended,0.48,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/2/2017,12:00:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Chloride,Dissolved,158,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/1/2017,9:25:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/1/2017,9:25:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,95,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/1/2017,9:25:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Carbon,Suspended,0.57,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/1/2017,9:25:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Chloride,Dissolved,51.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,22:20:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,12.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,22:20:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,2.93,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,22:20:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,97.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,18:20:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,12.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,18:20:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,6.83,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,18:20:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,77.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,5/25/2017,9:05:00,USGS-01649190,Rising stage,Storm,,,US DH-81,Oxygen,Dissolved,9.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,5/25/2017,9:05:00,USGS-01649190,Rising stage,Storm,,,US DH-81,Carbon,Suspended,4.92,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,5/25/2017,9:05:00,USGS-01649190,Rising stage,Storm,,,US DH-81,Chloride,Dissolved,29.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/19/2017,17:10:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,7.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/19/2017,17:10:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,15,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/19/2017,17:10:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,84,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,9:05:00,USGS-01649190,Rising stage,Storm,,,US DH-81,Oxygen,Dissolved,9.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,9:05:00,USGS-01649190,Rising stage,Storm,,,US DH-81,Oxygen,Dissolved,96,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,9:05:00,USGS-01649190,Rising stage,Storm,,,US DH-81,Carbon,Suspended,0.45,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,9:05:00,USGS-01649190,Rising stage,Storm,,,US DH-81,Chloride,Dissolved,98,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/5/2017,8:50:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,7.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/5/2017,8:50:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,88,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/5/2017,8:50:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Carbon,Suspended,0.36,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/5/2017,8:50:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Chloride,Dissolved,139,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,7:50:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,7:50:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,7.31,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,7:50:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,29.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,5:25:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,5:25:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,3.77,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,5:25:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,35.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,6:55:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,6:55:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,43,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,6:55:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,23.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/11/2017,10:25:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,13.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/11/2017,10:25:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Carbon,Suspended,0.57,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/11/2017,10:25:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Chloride,Dissolved,487,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,8:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,8:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,1.34,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,8:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,117,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,15:05:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,15:05:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,6.55,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,15:05:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,107,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,12:15:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,12:15:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,13.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,12:15:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,97.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,11:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,11:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,122,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,11:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,47.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,14:20:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,14:20:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,31.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/23/2017,14:20:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,103,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/29/2017,22:30:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/29/2017,22:30:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,3.72,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/29/2017,22:30:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,35.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,8/2/2017,8:50:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,8.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,8/2/2017,8:50:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,99,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,8/2/2017,8:50:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Carbon,Suspended,0.11,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,8/2/2017,8:50:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Chloride,Dissolved,67,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/5/2017,9:40:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/5/2017,9:40:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,73.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/5/2017,9:40:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,16.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/5/2017,10:05:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,12.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/5/2017,10:05:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,97,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/5/2017,10:05:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Carbon,Suspended,0.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/5/2017,10:05:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81,Chloride,Dissolved,77.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,11:00:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,11:00:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,48.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,11:00:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,53.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,8:50:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,8.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,8:50:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,9.79,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,8:50:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,37.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,6:45:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,7.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,6:45:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,16.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,6:45:00,USGS-01650800,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,97.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,6:20:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,6:20:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,4.79,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2017,6:20:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,46.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,16:15:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,16:15:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,6.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/31/2017,16:15:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,84.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,12:35:00,USGS-01650800,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,7.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,12:35:00,USGS-01650800,Peak stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,54,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/28/2017,12:35:00,USGS-01650800,Peak stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,4.29,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,7:45:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,7.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,7:45:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,54.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/9/2017,7:45:00,USGS-01650800,Falling stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,29.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,12:15:00,USGS-01650800,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,12:15:00,USGS-01650800,Peak stage,Storm,,,"Sampler, point, automatic",Carbon,Suspended,117,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/6/2017,12:15:00,USGS-01650800,Peak stage,Storm,,,"Sampler, point, automatic",Chloride,Dissolved,29.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/3/2017,10:45:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,9.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/3/2017,10:45:00,USGS-01650800,"Stable, normal stage",Routine sample,,,US DH-81,Oxygen,Dissolved,97,% saturatn
